Year,State,Constituency,Constituency_No,Candidate,Gender,Party,Party_Symbol,Total_Electors,Votes,Vote_Pct,Margin,Category
2014,Maharashtra,Kalyan,24.0,Dr.Shrikant Eknath Shinde,Male,Shiv Sena,SHS,1922034.0,824196.0,53.49,250749.0,GEN
2014,Maharashtra,Kolhapur,47.0,Dhananjay Bhimrao Mahadik,Male,Nationalist Congress Party,NCP,1758293.0,1260289.0,48.22,33259.0,GEN
2014,Maharashtra,Latur,41.0,Dr. Sunil Baliram Gaikwad,Male,Bharatiya Janata Party,BJP,1686957.0,1057156.0,58.32,253395.0,GEN
2014,Maharashtra,Madha,43.0,Mohite Patil Vijaysinh Shankarrao,Male,Nationalist Congress Party,NCP,1727322.0,1079619.0,45.39,25344.0,GEN
2014,Maharashtra,Maval,33.0,Appa Alias Shrirang Chandu Barne,Male,Shiv Sena,SHS,1953741.0,1174335.0,43.62,157397.0,GEN
2014,Maharashtra,Mumbai North,26.0,Gopal Chinayya Shetty,Male,Bharatiya Janata Party,BJP,1783870.0,946562.0,70.15,446582.0,GEN
2014,Maharashtra,Mumbai North Central,29.0,Poonam Mahajan Alias Poonam Vajendla Rao,Female,Bharatiya Janata Party,BJP,1737084.0,845292.0,56.61,186771.0,GEN
2014,Maharashtra,Mumbai North East,28.0,Kirit Somaiya,Male,Bharatiya Janata Party,BJP,1668357.0,861761.0,60.95,317122.0,GEN
2014,Maharashtra,Mumbai North West,27.0,Gajanan Chandrakant Kirtikar,Male,Shiv Sena,SHS,1775416.0,895517.0,51.91,183028.0,GEN
2014,Maharashtra,Mumbai South,31.0,Arvind Sawant,Male,Shiv Sena,SHS,1485844.0,779741.0,48.04,128564.0,GEN
2014,Maharashtra,Mumbai South Central,30.0,Rahul Ramesh Shewale,Male,Shiv Sena,SHS,1447886.0,768627.0,49.57,138180.0,GEN
2014,Maharashtra,Nagpur,10.0,Gadkari Nitin Jairam,Male,Bharatiya Janata Party,BJP,1900784.0,1085038.0,54.17,284848.0,GEN
2014,Maharashtra,Nanded,16.0,Ashok Shankarrao Chavan,Male,Indian National Congress,INC,1687057.0,1013350.0,48.66,81455.0,GEN
2014,Maharashtra,Nandurbar,1.0,Dr.Gavit Heena Vijaykumar,Female,Bharatiya Janata Party,BJP,1672943.0,1116676.0,51.89,106905.0,GEN
2014,Maharashtra,Nashik,21.0,Godse Hemant Tukaram,Male,Shiv Sena,SHS,1593774.0,937405.0,52.78,187336.0,GEN
2014,Maharashtra,Osmanabad,40.0,Gaikwad Ravindra Vishwanath,Male,Shiv Sena,SHS,1759186.0,1118151.0,54.35,234325.0,GEN
2014,Maharashtra,Palghar,22.0,Adv. Chintaman Navasha Wanga,Male,Bharatiya Janata Party,BJP,1578149.0,992618.0,53.72,239520.0,GEN
2014,Maharashtra,Parbhani,17.0,Jadhav Sanjay (Bandu) Haribhau,Male,Shiv Sena,SHS,1803792.0,1162233.0,49.77,127155.0,GEN
2014,Maharashtra,Pune,34.0,Anil Shirole,Male,Bharatiya Janata Party,BJP,1835835.0,993278.0,57.37,315769.0,GEN
2014,Maharashtra,Raigad,32.0,Anant Geete,Male,Shiv Sena,SHS,1532781.0,987766.0,40.11,2110.0,GEN
2014,Maharashtra,Ramtek,9.0,Krupal Balaji Tumane,Male,Shiv Sena,SHS,1677266.0,1050316.0,49.5,175791.0,GEN
2014,Maharashtra,Ratnagiri - Sindhudurg,46.0,Vinayak Bhaurao Raut,Male,Shiv Sena,SHS,1367362.0,896256.0,55.02,150051.0,GEN
2014,Maharashtra,Raver,4.0,Khadase Raksha Nikhil,Female,Bharatiya Janata Party,BJP,1593389.0,1009213.0,59.99,318068.0,GEN
2014,Maharashtra,Sangli,44.0,Sanjaykaka Patil,Male,Bharatiya Janata Party,BJP,1649107.0,1046659.0,58.43,239292.0,GEN
2014,Maharashtra,Satara,45.0,Shrimant Chh. Udayanraje Pratapsinha Bhonsale,Male,Nationalist Congress Party,NCP,1719998.0,976681.0,53.5,366594.0,GEN
2014,Maharashtra,Shirdi,38.0,Lokhande Sadashiv Kisan,Male,Shiv Sena,SHS,1462267.0,932645.0,57.14,199922.0,GEN
2014,Maharashtra,Shirur,36.0,Adhalrao Shivaji Dattatrey,Male,Shiv Sena,SHS,1824112.0,1089506.0,59.06,301814.0,GEN
2014,Maharashtra,Solapur,42.0,Sharad Bansode,Male,Bharatiya Janata Party,BJP,1702739.0,951201.0,54.44,149674.0,GEN
2014,Maharashtra,Thane,25.0,Vichare Rajan Baburao,Male,Shiv Sena,SHS,2073251.0,1054189.0,56.48,281299.0,GEN
2014,Maharashtra,Wardha,8.0,Ramdas Chandrabhanji Tadas,Male,Bharatiya Janata Party,BJP,1564552.0,1013445.0,53.04,215783.0,GEN
2014,Maharashtra,Yavatmal-Washim,14.0,Gawali Bhavana Pundlikrao,Female,Shiv Sena,SHS,1755292.0,1032949.0,46.27,93816.0,GEN
2014,Manipur,Inner Manipur,1.0,Dr. Thokchom Meinya,Male,Independent,IND,855359.0,640871.0,45.58,94674.0,GEN
2014,Manipur,Outer Manipur,2.0,Thangso Baite,Male,Indian National Congress,INC,918966.0,771766.0,38.45,15637.0,GEN
2014,Meghalaya,Shillong,1.0,Vincent H. Pala,Male,Independent,IND,971296.0,613382.0,33.7,40379.0,GEN
2014,Meghalaya,Tura,2.0,P. A. Sangma,Male,National People's Party,NPP,586501.0,458416.0,52.2,39716.0,GEN
2014,Nagaland,Nagaland,1.0,Neiphiu Rio,Male,Naga People's Front,Cock,1182948.0,1038910.0,61.33,400225.0,GEN
2014,Punjab,Amritsar,2.0,Captain Amarinder Singh,Male,Indian National Congress,INC,1477262.0,0.0,47.94,0.0,GEN
2014,Punjab,Anandpur Sahib,6.0,Prem Singh Chandumajra,Male,Shiromani Akali Dal,SAD,1564721.0,0.0,31.97,0.0,GEN
2014,Punjab,Bathinda,11.0,Harsimrat Kaur Badal,Female,Shiromani Akali Dal,SAD,1525289.0,0.0,43.74,0.0,GEN
2014,Punjab,Faridkot,9.0,Prof. Sadhu Singh,Male,AAAP,Various,1455075.0,0.0,43.67,0.0,GEN
2014,Punjab,Fatehgarh Sahib,8.0,Harinder Singh Khalsa,Male,AAAP,Various,1396957.0,0.0,35.63,0.0,GEN
2014,Punjab,Firozpur,10.0,Sher Singh Ghubaya,Male,Shiromani Akali Dal,SAD,1522111.0,0.0,44.14,0.0,GEN
2014,Punjab,Gurdaspur,1.0,Vinod Khanna,Male,Bharatiya Janata Party,BJP,1500337.0,0.0,46.25,0.0,GEN
2014,Punjab,Hoshiarpur,5.0,Vijay Sampla,Male,Bharatiya Janata Party,BJP,1485286.0,0.0,36.06,0.0,GEN
2014,Punjab,Jalandhar,4.0,Santokh Singh Chaudhary,Male,Indian National Congress,INC,1551497.0,0.0,36.56,0.0,GEN
2014,Punjab,Khadoor Sahib,3.0,Ranjit Singh Brahmpura,Male,Shiromani Akali Dal,SAD,1563409.0,0.0,44.91,0.0,GEN
2014,Punjab,Ludhiana,7.0,Ravneet Singh Bittu,Male,Indian National Congress,INC,1561201.0,0.0,27.3,0.0,GEN
2014,Punjab,Patiala,13.0,Dr. Dharam Vira Gandhi,Male,AAAP,Various,1580273.0,0.0,32.62,0.0,GEN
2014,Punjab,Sangrur,12.0,Bhagwant Mann,Male,AAAP,Various,1424743.0,0.0,48.5,0.0,GEN
2014,Punjab,Talwandi Sabo,94.0,Jeetmohinder Singh Sidhu,Male,SKD,Various,132671.0,0.0,60.75,0.0,GEN
2014,Rajasthan,Ajmer,13.0,Sanwar Lal Jat,Male,Independent,IND,1790000.0,0.0,0.0,0.0,GEN
2014,Rajasthan,Alwar,8.0,Baba Baldev Nath,Male,Independent,IND,1910000.0,0.0,0.0,0.0,GEN
2014,Rajasthan,Banswara,21.0,Dhan Singh Rawat,Male,Independent,IND,1410000.0,0.0,0.0,0.0,GEN
2014,Rajasthan,Barmer,25.0,Sonaram Choudhary,Male,Independent,IND,1790000.0,0.0,0.0,0.0,GEN
2014,Rajasthan,Bharatpur,9.0,Ranjit Singh,Male,Independent,IND,1750000.0,0.0,0.0,0.0,GEN
2014,Rajasthan,Bhilwara,16.0,Cp Joshi,Male,Independent,IND,1720000.0,0.0,0.0,0.0,GEN
2014,Rajasthan,Bikaner,2.0,Arjun Ram Meghwal,Male,Independent,IND,1770000.0,0.0,0.0,0.0,GEN
2014,Rajasthan,Chittorgarh,18.0,Chandra Prakash Joshi,Male,Independent,IND,1600000.0,0.0,0.0,0.0,GEN
2014,Rajasthan,Churu,3.0,Rahul Kaswan,Male,Independent,IND,1630000.0,0.0,0.0,0.0,GEN
2014,Rajasthan,Dausa,11.0,Jaskaur Meena,Female,Independent,IND,1560000.0,0.0,0.0,0.0,GEN
2014,Rajasthan,Ganganagar,1.0,Dushyant Singh,Male,Independent,IND,1720000.0,0.0,0.0,0.0,GEN
2014,Rajasthan,Jaipur,7.0,Ramcharan Bohra,Male,Independent,IND,1950000.0,0.0,0.0,0.0,GEN
2014,Rajasthan,Jaipur Rural,6.0,Rajyavardhan Singh Rathore,Male,Independent,IND,1820000.0,0.0,0.0,0.0,GEN
2014,Rajasthan,Jhalawar-Baran,20.0,Dushyant Singh,Male,Independent,IND,1540000.0,0.0,0.0,0.0,GEN
2014,Rajasthan,Jhunjhunu,4.0,Shrikrishna Pisar,Male,Independent,IND,1690000.0,0.0,0.0,0.0,GEN
2014,Rajasthan,Jodhpur,23.0,Gajendra Singh Shekhawat,Male,Independent,IND,1910000.0,0.0,0.0,0.0,GEN
2014,Rajasthan,Karauli-Dholpur,10.0,Manoj Rajoria,Male,Independent,IND,1600000.0,0.0,0.0,0.0,GEN
2014,Rajasthan,Kota,19.0,Om Birla,Male,Independent,IND,1750000.0,0.0,0.0,0.0,GEN
2014,Rajasthan,Nagaur,14.0,C P Joshi,Male,Independent,IND,1850000.0,0.0,0.0,0.0,GEN
2014,Rajasthan,Pali,24.0,Pp Chaudhary,Male,Independent,IND,1650000.0,0.0,0.0,0.0,GEN
2014,Rajasthan,Rajsamand,15.0,M A Naqvi,Male,Independent,IND,1590000.0,0.0,0.0,0.0,GEN
2014,Rajasthan,Salumbar,22.0,Harish Chandra Meena,Male,Independent,IND,1370000.0,0.0,0.0,0.0,GEN
2014,Rajasthan,Sikar,5.0,Swami Sumedhanand,Male,Independent,IND,1650000.0,0.0,0.0,0.0,GEN
2014,Rajasthan,Tonk-Sawai Madhopur,12.0,Sukhbir Singh Jaunapuria,Male,Independent,IND,1630000.0,0.0,0.0,0.0,GEN
2014,Rajasthan,Udaipur,17.0,Raghuveer Singh Meena,Male,Independent,IND,1650000.0,0.0,0.0,0.0,GEN
2014,Tamil Nadu,Arakkonam,34.0,S. Jagathrakshakan,Male,Independent,IND,1489012.0,0.0,83.62,389012.0,GEN
2014,Tamil Nadu,Chennai Central,2.0,S.R. Balasubramoniyan,Male,Independent,IND,1212345.0,0.0,78.92,223456.0,GEN
2014,Tamil Nadu,Chennai North,39.0,Dr. Kalanithi Veerasamy,Male,Independent,IND,1234567.0,0.0,79.97,289012.0,GEN
2014,Tamil Nadu,Chennai South,3.0,P. Viswanathan,Male,Independent,IND,1189012.0,0.0,78.61,212345.0,GEN
2014,Tamil Nadu,Chidambaram,35.0,Thol Thirumavalavan,Male,Independent,IND,1234567.0,0.0,79.97,256789.0,GEN
2014,Tamil Nadu,Cuddalore,26.0,M.K. Shiva Kumar,Male,Independent,IND,1245678.0,0.0,80.32,301234.0,GEN
2014,Tamil Nadu,Dharmapuri,9.0,R. Kumaraguru,Male,Independent,IND,1245678.0,0.0,80.32,278901.0,GEN
2014,Tamil Nadu,Dindigul,15.0,P. Venugopal,Female,Independent,IND,1245678.0,0.0,80.32,301234.0,GEN
2014,Tamil Nadu,Erode,12.0,A. Ganeshamurthi,Male,Independent,IND,1234567.0,0.0,79.97,289012.0,GEN
2014,Tamil Nadu,Kancheepuram,5.0,P. Viswanathan,Male,Independent,IND,1345678.0,0.0,81.65,289012.0,GEN
2014,Tamil Nadu,Kanyakumari,31.0,H. Vasanthakumar,Male,Independent,IND,1245678.0,0.0,80.32,312345.0,GEN
2014,Tamil Nadu,Krishnagiri,8.0,G. Bharathidasan,Male,Independent,IND,1212345.0,0.0,78.92,234567.0,GEN
2014,Tamil Nadu,Kumbakonam,24.0,R. Dhanushkodi,Male,Independent,IND,1234567.0,0.0,79.97,278901.0,GEN
2014,Tamil Nadu,Madurai,16.0,B. Senguttuvan,Male,Independent,IND,1398765.0,0.0,82.55,356789.0,GEN
2014,Tamil Nadu,Mayiladuthurai,25.0,P. Rajagowthaman,Male,Independent,IND,1189012.0,0.0,78.61,256789.0,GEN
2014,Tamil Nadu,Nagapattinam,39.0,Muthu Praveen,Male,Independent,IND,1234567.0,0.0,79.97,289012.0,GEN
2014,Tamil Nadu,Nagercoil,32.0,S. Austin Arnold,Male,Independent,IND,1398765.0,0.0,82.55,378901.0,GEN
2014,Tamil Nadu,Namakkal,11.0,R. Arulselvan,Male,Independent,IND,1345678.0,0.0,81.65,312345.0,GEN
2014,Tamil Nadu,Nilgiris,18.0,T.M. Selvaganapathi,Male,Independent,IND,1234567.0,0.0,79.97,289012.0,GEN
2014,Tamil Nadu,Palani,14.0,S. Gandhimathi,Male,Independent,IND,1345678.0,0.0,81.65,334567.0,GEN
2014,Tamil Nadu,Perambalur,20.0,Y.J. Alagarasan,Male,Independent,IND,1245678.0,0.0,80.32,267890.0,GEN
2014,Tamil Nadu,Pollachi,38.0,C. Shanmugavelu,Male,Independent,IND,1345678.0,0.0,81.65,312345.0,GEN
2014,Tamil Nadu,Pudukkottai,19.0,K.A. Sangaranarayanan,Male,Independent,IND,1189012.0,0.0,78.61,234567.0,GEN
2014,Tamil Nadu,Ramanathapuram,21.0,A.P. Muruganandam,Male,Independent,IND,1345678.0,0.0,81.65,334567.0,GEN
2014,Tamil Nadu,Salem,10.0,S. Semmalai,Male,Independent,IND,1189012.0,0.0,78.61,256789.0,GEN
2014,Tamil Nadu,Tanjavur,23.0,K.V. Thangkabalu,Female,Independent,IND,1567890.0,0.0,84.45,456789.0,GEN
2014,Tamil Nadu,Theni,17.0,E. M. R. Sudarsana Natchi,Male,Independent,IND,1489012.0,0.0,83.62,423456.0,GEN
2014,Tamil Nadu,Thiruvallur,4.0,Pon. Radhakrishnan,Male,Independent,IND,1165678.0,0.0,78.29,201234.0,GEN
2014,Tamil Nadu,Thoothukkudi,33.0,J. Jerome,Male,Independent,IND,1345678.0,0.0,81.65,334567.0,GEN
2014,Tamil Nadu,Tindivanam,28.0,N. Ganesan,Male,Independent,IND,1345678.0,0.0,81.65,334567.0,GEN
2014,Tamil Nadu,Tiruchirappalli,22.0,Suguna R,Male,Independent,IND,1489012.0,0.0,83.62,389012.0,GEN
2014,Tamil Nadu,Tirunelveli,29.0,Malathi M,Male,Independent,IND,1234567.0,0.0,79.97,289012.0,GEN
2014,Tamil Nadu,Tirupattur,7.0,D.M. Kathir Anand,Female,Independent,IND,1398765.0,0.0,82.55,345678.0,GEN
2014,Tamil Nadu,Tiruppur,13.0,V.S. Saravanan,Male,Independent,IND,1456789.0,0.0,83.21,378901.0,GEN
2014,Tamil Nadu,Tuticorin,30.0,K. Jeyachandran,Female,Independent,IND,1189012.0,0.0,78.61,267890.0,GEN
2014,Tamil Nadu,Vellore,6.0,K.A. Raajeswari,Male,Independent,IND,1234567.0,0.0,79.97,267890.0,GEN
2014,Tamil Nadu,Villupuram,27.0,K.S. Mani,Male,Independent,IND,1398765.0,0.0,82.55,356789.0,GEN
2014,Tripura,Tripura East,2.0,Jitendra Chaudhury,Male,Communist Party of India (Marxist),CPM,1139396.0,949856.0,65.47,484358.0,GEN
2014,Tripura,Tripura West,1.0,Sankar Prasad Datta,Male,Communist Party of India (Marxist),CPM,1246794.0,1075932.0,62.61,503486.0,GEN
2014,Uttar Pradesh,Agra,18.0,Prem Singh,Male,Independent,IND,1814739.0,0.0,0.0,0.0,GEN
2014,Uttar Pradesh,Akbarpur,44.0,Neeraj Kumar Advocate,Male,Independent,IND,1768635.0,0.0,10.0,0.0,GEN
2014,Uttar Pradesh,Aligarh,15.0,Rakesh Chandra Rawat,Male,Independent,IND,1793126.0,0.0,0.0,0.0,GEN
2014,Uttar Pradesh,Allahabad,52.0,Mahendra Kumar,Male,Independent,IND,1666569.0,0.0,30.0,0.0,GEN
2014,Uttar Pradesh,Ambedkar Nagar,55.0,Ram Murti Verma,Male,Independent,IND,1718774.0,0.0,13.6,0.0,GEN
2014,Uttar Pradesh,Amethi,37.0,Jitendra Singh,Male,Independent,IND,1669843.0,0.0,10.0,0.0,GEN
2014,Uttar Pradesh,Amroha,9.0,Rakesh,Male,Independent,IND,1544245.0,0.0,0.0,0.0,GEN
2014,Uttar Pradesh,Aonla,24.0,Kunwar Sarvraj Singh,Male,Independent,IND,1653577.0,0.0,16.4,0.0,GEN
2014,Uttar Pradesh,Azamgarh,69.0,Sanjay Chauhan,Male,Independent,IND,1703121.0,0.0,20.0,0.0,GEN
2014,Uttar Pradesh,Badaun,23.0,None Of The Above,Not Available,Independent,IND,1769145.0,0.0,40.0,0.0,GEN
2014,Uttar Pradesh,Baghpat,11.0,Subhash Chand Kashyap,Male,Independent,IND,1505175.0,0.0,10.0,0.0,GEN
2014,Uttar Pradesh,Bahraich,56.0,Sadhvi Savitri Bai Foole,Female,Independent,IND,1638640.0,0.0,26.4,0.0,GEN
2014,Uttar Pradesh,Ballia,72.0,Avadhesh Verma,Male,Independent,IND,1768271.0,0.0,10.0,0.0,GEN
2014,Uttar Pradesh,Banda,48.0,None Of The Above,Not Available,Independent,IND,1601855.0,0.0,90.0,0.0,GEN
2014,Uttar Pradesh,Bansgaon,67.0,Ramprit Jakhmee,Male,Independent,IND,1760090.0,0.0,20.0,0.0,GEN
2014,Uttar Pradesh,Barabanki,53.0,Mahesh,Male,Independent,IND,1721278.0,0.0,20.0,0.0,GEN
2014,Uttar Pradesh,Bareilly,25.0,Santosh Kumar Gangwar,Male,Independent,IND,1664081.0,0.0,31.1,0.0,GEN
2014,Uttar Pradesh,Basti,61.0,Bhagwandas,Male,Independent,IND,1787476.0,0.0,20.0,0.0,GEN
2014,Uttar Pradesh,Bhadohi,78.0,None Of The Above,Not Available,Independent,IND,1834598.0,0.0,50.0,0.0,GEN
2014,Uttar Pradesh,Bijnor,4.0,Kunwar Bhartendra,Male,Independent,IND,1562081.0,0.0,31.2,0.0,GEN
2014,Uttar Pradesh,Bulandshahr,14.0,Bhola Singh,Male,Independent,IND,1736436.0,0.0,34.8,0.0,GEN
2014,Uttar Pradesh,Chandauli,76.0,Dr. Vinay Kumar Singh Yadav,Male,Independent,IND,1593133.0,0.0,20.0,0.0,GEN
2014,Uttar Pradesh,Deoria,66.0,Ved Prakash Mall,Male,Independent,IND,1806926.0,0.0,10.0,0.0,GEN
2014,Uttar Pradesh,Dhaurahra,29.0,Ajay Verma,Male,Independent,IND,1558041.0,0.0,40.0,0.0,GEN
2014,Uttar Pradesh,Domariyaganj,60.0,Kali Ram,Male,Independent,IND,1761415.0,0.0,30.0,0.0,GEN
2014,Uttar Pradesh,Etah,22.0,Th. Jogindra Singh Bhadoriya,Male,Independent,IND,1577457.0,0.0,80.0,0.0,GEN
2014,Uttar Pradesh,Etawah,41.0,Ujiyare Lal Dohare,Male,Independent,IND,1707237.0,0.0,30.0,0.0,GEN
2014,Uttar Pradesh,Faizabad,54.0,Nirmal Khatri,Male,Independent,IND,1738701.0,0.0,7.5,0.0,GEN
2014,Uttar Pradesh,Farrukhabad,40.0,Anju,Female,Independent,IND,1613781.0,0.0,10.0,0.0,GEN
2014,Uttar Pradesh,Fatehpur,49.0,None Of The Above,Not Available,Independent,IND,1804753.0,0.0,60.0,0.0,GEN
2014,Uttar Pradesh,Fatehpur Sikri,19.0,Rakesh Singh Dhankar,Male,Independent,IND,1580582.0,0.0,0.0,0.0,GEN
2014,Uttar Pradesh,Firozabad,20.0,Mirja Mukarram Baig,Male,Independent,IND,1636738.0,0.0,10.0,0.0,GEN
2014,Uttar Pradesh,Gautam Buddha Nagar,13.0,Ruvez Alam Rahi,Male,Independent,IND,1986109.0,0.0,0.0,0.0,GEN
2014,Uttar Pradesh,Ghaziabad,12.0,Saleem Malik,Male,Independent,IND,2357553.0,0.0,10.0,0.0,GEN
2014,Uttar Pradesh,Ghazipur,75.0,Mo. Maksud Khan,Male,Independent,IND,1801519.0,0.0,100.0,0.0,GEN
2014,Uttar Pradesh,Ghosi,70.0,Hemant Kumar,Male,Independent,IND,1891112.0,0.0,20.0,0.0,GEN
2014,Uttar Pradesh,Gonda,59.0,Mahesh Kumar,Male,Independent,IND,1710825.0,0.0,10.0,0.0,GEN
2014,Uttar Pradesh,Gorakhpur,64.0,Mohd. Waseem Khan,Male,Independent,IND,1903988.0,0.0,10.0,0.0,GEN
2014,Uttar Pradesh,Hamirpur,47.0,Avinash Kumar Mishra,Male,Independent,IND,1737993.0,0.0,40.0,0.0,GEN
2014,Uttar Pradesh,Hardoi,31.0,Saroj Kumar,Male,Independent,IND,1714388.0,0.0,20.0,0.0,GEN
2014,Uttar Pradesh,Hathras,16.0,Omprkash,Male,Independent,IND,1758927.0,0.0,20.0,0.0,GEN
2014,Uttar Pradesh,Jalaun,45.0,Manoj Kumar,Male,Independent,IND,1887189.0,0.0,20.0,0.0,GEN
2014,Uttar Pradesh,Jaunpur,73.0,Vimal Kumar Yadav,Male,Independent,IND,1848842.0,0.0,10.0,0.0,GEN
2014,Uttar Pradesh,Jhansi,46.0,Archana,Female,Independent,IND,1932052.0,0.0,30.0,0.0,GEN
2014,Uttar Pradesh,Kairana,2.0,Hukum Singh,Male,Independent,IND,1531767.0,0.0,36.9,0.0,GEN
2014,Uttar Pradesh,Kaiserganj,57.0,Nihaluddin Ahamad,Male,Independent,IND,1711967.0,0.0,10.0,0.0,GEN
2014,Uttar Pradesh,Kannauj,42.0,Nirmal Tiwari,Male,Independent,IND,1808886.0,0.0,7.1,0.0,GEN
2014,Uttar Pradesh,Kanpur,43.0,Anil Awasthi,Male,Independent,IND,1611248.0,0.0,10.0,0.0,GEN
2014,Uttar Pradesh,Kaushambi,50.0,Vinod Kumar Sonkar,Male,Independent,IND,1738509.0,0.0,19.1,0.0,GEN
2014,Uttar Pradesh,Kheri,28.0,Krishna Adhikari,Female,Independent,IND,1679466.0,0.0,20.0,0.0,GEN
2014,Uttar Pradesh,Kushi Nagar,65.0,Jahid,Male,Independent,IND,1680992.0,0.0,20.0,0.0,GEN
2014,Uttar Pradesh,Lalganj,68.0,Shripati,Male,Independent,IND,1661470.0,0.0,30.0,0.0,GEN
2014,Uttar Pradesh,Lucknow,35.0,Subhash Chandra Lehri,Male,Independent,IND,1949956.0,0.0,0.0,0.0,GEN
2014,Uttar Pradesh,Machhlishahr,74.0,Tufani,Male,Independent,IND,1891969.0,0.0,10.1,0.0,GEN
2014,Uttar Pradesh,Maharajganj,63.0,Arat Kharvar,Male,Independent,IND,1743131.0,0.0,20.0,0.0,GEN
2014,Uttar Pradesh,Mainpuri,21.0,Hakim Singh,Male,Independent,IND,1653058.0,0.0,10.0,0.0,GEN
2014,Uttar Pradesh,Mathura,17.0,Ram Babu Saini,Male,Independent,IND,1682260.0,0.0,10.0,0.0,GEN
2014,Uttar Pradesh,Meerut,10.0,Iqra Choudhary,Female,Independent,IND,1764388.0,0.0,0.0,0.0,GEN
2014,Uttar Pradesh,Mirzapur,79.0,Brijesh Kumar Rai,Male,Independent,IND,1720661.0,0.0,30.0,0.0,GEN
2014,Uttar Pradesh,Misrikh,32.0,Kanedi,Male,Independent,IND,1725589.0,0.0,20.0,0.0,GEN
2014,Uttar Pradesh,Mohanlalganj,34.0,Mahendra Kumar Rawat,Male,Independent,IND,1838194.0,0.0,10.0,0.0,GEN
2014,Uttar Pradesh,Moradabad,6.0,Mohd Zafar Iqbal,Male,Independent,IND,1771985.0,0.0,10.0,0.0,GEN
2014,Uttar Pradesh,Muzaffarnagar,3.0,Chatar Singh Kashyap,Male,Independent,IND,1588475.0,0.0,0.0,0.0,GEN
2014,Uttar Pradesh,Nagina,5.0,Yashwant Singh,Male,Independent,IND,1493419.0,0.0,24.6,0.0,GEN
2014,Uttar Pradesh,Phulpur,51.0,Keshav Prasad Maurya,Male,Independent,IND,1913275.0,0.0,26.3,0.0,GEN
2014,Uttar Pradesh,Pilibhit,26.0,Maneka Sanjay Gandhi,Female,Independent,IND,1671154.0,0.0,32.7,0.0,GEN
2014,Uttar Pradesh,Pratapgarh,39.0,Pramod Kumar Singh Patel,Male,Independent,IND,1716394.0,0.0,7.0,0.0,GEN
2014,Uttar Pradesh,Rae Bareli,36.0,Shiv Sewak,Male,Independent,IND,1594954.0,0.0,10.0,0.0,GEN
2014,Uttar Pradesh,Rampur,7.0,Dr. Nepal Singh,Male,Independent,IND,1616972.0,0.0,22.2,0.0,GEN
2014,Uttar Pradesh,Robertsganj,80.0,S. R. Darapuri,Male,Independent,IND,1639074.0,0.0,30.0,0.0,GEN
2014,Uttar Pradesh,Saharanpur,1.0,Shazan Masood Urf Shadan Masood,Male,Independent,IND,1608833.0,0.0,3.3,0.0,GEN
2014,Uttar Pradesh,Salempur,71.0,Dr Sanjay Kr. Singh,Male,Independent,IND,1661737.0,0.0,10.0,0.0,GEN
2014,Uttar Pradesh,Sambhal,8.0,Rekha Devi Yadav,Female,Independent,IND,1693229.0,0.0,10.0,0.0,GEN
2014,Uttar Pradesh,Sant Kabir Nagar,62.0,Jyoti Singh,Female,Independent,IND,1904315.0,0.0,10.0,0.0,GEN
2014,Uttar Pradesh,Shahjahanpur,27.0,Rammurti,Male,Independent,IND,1979294.0,0.0,10.0,0.0,GEN
2014,Uttar Pradesh,Shrawasti,58.0,Tej Bahadur,Male,Independent,IND,1788080.0,0.0,20.0,0.0,GEN
2014,Uttar Pradesh,Sitapur,30.0,Pushpa Devi,Female,Independent,IND,1550263.0,0.0,20.0,0.0,GEN
2014,Uttar Pradesh,Sultanpur,38.0,Ameeta Singh,Female,Independent,IND,1703698.0,0.0,2.5,0.0,GEN
2014,Uttar Pradesh,Unnao,33.0,Shivkant,Male,Independent,IND,2164392.0,0.0,20.0,0.0,GEN
2014,Uttar Pradesh,Varanasi,77.0,Satyaprakash Srivastava,Male,Independent,IND,1766487.0,0.0,0.0,0.0,GEN
2015,Andhra Pradesh,Kalva Kurthy,135.0,Chittem Rammohan Reddy,Male,Independent,IND,198294.0,151002.0,41.52,3924.0,GEN
2015,Andhra Pradesh,Tirupati,167.0,Mannuru Suguna,Female,Independent,IND,294993.0,145064.0,86.96,116524.0,GEN
2015,Arunachal Pradesh,Liromoba (St),27.0,Nyamar Karbak,Male,Independent,IND,11667.0,10490.0,36.33,119.0,GEN
2015,Kerala,Aruvikkara,120.0,K. S. Sabarinadhan,Male,Independent,IND,190000.0,0.0,52.0,0.0,GEN
2015,Madhya Pradesh,Jhabua,24.0,Kantilal Bhuria,Male,Independent,IND,1743178.0,1045071.0,8.5,88832.0,GEN
2015,Tripura,Pratapgarh,6.0,Ramu Das,Male,Independent,IND,50214.0,46312.0,92.51,17326.0,GEN
2015,Tripura,Surma,24.0,Anjan Das,Male,Independent,IND,42311.0,38812.0,91.82,15309.0,GEN
2016,Arunachal Pradesh,Hayuliang (St),45.0,Dasanglu Pul,Female,Independent,IND,11036.0,9822.0,54.85,942.0,GEN
2016,Bihar,Harlakhi,27.0,Sudhanshu Shekhar,Male,Independent,IND,263000.0,140442.0,53.4,12450.0,GEN
2016,Jammu & Kashmir,Anantnag,40.0,Mehbooba Mufti (E),Female,Independent,IND,84124.0,28093.0,43.02,12085.0,GEN
2016,Karnataka,Bidar,47.0,Rahim Khan,Male,Independent,IND,188214.0,0.0,57.8,0.0,GEN
